language,language_label,component_type,source_normalized,source_example,minimum_occurrences,occurrences,target_form_count,dominant_target_form,dominant_target_count,dominant_mapping_rate,mapping_review_signal,target_forms
es,Spanish,entity_or_value,drum kit,Drum_kit,2,2,1,batería,2,1.0,False,"{""batería"": 2}"
es,Spanish,entity_or_value,dublin,Dublin,2,68,1,dublín,68,1.0,False,"{""dublín"": 68}"
es,Spanish,entity_or_value,dublin (european parliament constituency),Dublin_(European_Parliament_constituency),2,2,1,dublín (circunscripción del parlamento europeo),2,1.0,False,"{""dublín (circunscripción del parlamento europeo)"": 2}"
es,Spanish,entity_or_value,ducati,Ducati,2,5,1,ducati,5,1.0,False,"{""ducati"": 5}"
es,Spanish,entity_or_value,duhok sc,Duhok_SC,2,4,1,dohuk football club,4,1.0,False,"{""dohuk football club"": 4}"
es,Spanish,entity_or_value,duncan rouleau,Duncan_Rouleau,2,40,1,duncan rouleau,40,1.0,False,"{""duncan rouleau"": 40}"
es,Spanish,entity_or_value,"dunwoody, georgia","Dunwoody,_Georgia",2,6,1,"dunwoody, georgia",6,1.0,False,"{""dunwoody, georgia"": 6}"
es,Spanish,entity_or_value,"dupage county, illinois","DuPage_County,_Illinois",2,7,1,"condado de dupage, illinois",7,1.0,False,"{""condado de dupage, illinois"": 7}"
es,Spanish,entity_or_value,dutch language,Dutch_language,2,3,1,neerlandés,3,1.0,False,"{""neerlandés"": 3}"
es,Spanish,entity_or_value,dušan ivković,Dušan_Ivković,2,3,1,dusan ivkovic,3,1.0,False,"{""dusan ivkovic"": 3}"
es,Spanish,entity_or_value,dáil éireann,Dáil_Éireann,2,5,1,dáil éireann,5,1.0,False,"{""dáil éireann"": 5}"
es,Spanish,entity_or_value,e-book,E-book,2,9,1,libro electrónico,9,1.0,False,"{""libro electrónico"": 9}"
es,Spanish,entity_or_value,e-vinyl,E-Vinyl,2,7,1,e-vinilo,7,1.0,False,"{""e-vinilo"": 7}"
es,Spanish,entity_or_value,e. wells,E._Wells,2,5,1,e. wells,5,1.0,False,"{""e. wells"": 5}"
es,Spanish,entity_or_value,e11,"""E11""",2,2,1,e11,2,1.0,False,"{""e11"": 2}"
es,Spanish,entity_or_value,eagle (automobile),Eagle_(automobile),2,7,1,eagle (automóvil),7,1.0,False,"{""eagle (automóvil)"": 7}"
es,Spanish,entity_or_value,eagle award (comics),Eagle_Award_(comics),2,3,1,premio eagle (cómics),3,1.0,False,"{""premio eagle (cómics)"": 3}"
es,Spanish,entity_or_value,east african campaign (world war ii),East_African_Campaign_(World_War_II),2,2,1,campaña de áfrica oriental (segunda guerra mundial),2,1.0,False,"{""campaña de áfrica oriental (segunda guerra mundial)"": 2}"
es,Spanish,entity_or_value,east link bridge,"""East Link Bridge""",2,7,1,puente east link,7,1.0,False,"{""puente east link"": 7}"
es,Spanish,entity_or_value,eastern european summer time,Eastern_European_Summer_Time,2,3,1,horario de verano de europa oriental,3,1.0,False,"{""horario de verano de europa oriental"": 3}"
es,Spanish,entity_or_value,eastern european time,Eastern_European_Time,2,3,1,hora de europa oriental,3,1.0,False,"{""hora de europa oriental"": 3}"
es,Spanish,entity_or_value,"eastern province, sri lanka","Eastern_Province,_Sri_Lanka",2,47,1,"provincia del este, sri lanka",47,1.0,False,"{""provincia del este, sri lanka"": 47}"
es,Spanish,entity_or_value,eastern provincial council,Eastern_Provincial_Council,2,5,1,consejo provincial oriental,5,1.0,False,"{""consejo provincial oriental"": 5}"
es,Spanish,entity_or_value,easy listening,Easy_listening,2,8,1,música ligera,8,1.0,False,"{""música ligera"": 8}"
es,Spanish,entity_or_value,eberhard van der laan,Eberhard_van_der_Laan,2,4,1,eberhard van der laan,4,1.0,False,"{""eberhard van der laan"": 4}"
es,Spanish,entity_or_value,economics,Economics,2,10,1,economía,10,1.0,False,"{""economía"": 10}"
es,Spanish,entity_or_value,ed lee (politician),Ed_Lee_(politician),2,2,1,ed lee (político),2,1.0,False,"{""ed lee (político)"": 2}"
es,Spanish,entity_or_value,edmund j. davis,Edmund_J._Davis,2,7,1,edmund j. davis,7,1.0,False,"{""edmund j. davis"": 7}"
es,Spanish,entity_or_value,"edwin e. aldrin, jr.","""Edwin E. Aldrin, Jr.""",2,14,1,"edwin e. aldrin, jr.",14,1.0,False,"{""edwin e. aldrin, jr."": 14}"
es,Spanish,entity_or_value,edwin eugene aldrin jr.,"""Edwin Eugene Aldrin Jr.""",2,4,1,edwin eugene aldrin jr.,4,1.0,False,"{""edwin eugene aldrin jr."": 4}"
es,Spanish,entity_or_value,efxeinoupoli,Efxeinoupoli,2,7,1,efxeinoupoli,7,1.0,False,"{""efxeinoupoli"": 7}"
es,Spanish,entity_or_value,egbf,EGBF,2,25,1,egbf,25,1.0,False,"{""egbf"": 25}"
es,Spanish,entity_or_value,"egg harbor township, new jersey","Egg_Harbor_Township,_New_Jersey",2,91,1,"municipio de egg harbor, nueva jersey",91,1.0,False,"{""municipio de egg harbor, nueva jersey"": 91}"
es,Spanish,entity_or_value,eisner award,Eisner_Award,2,6,1,premio eisner,6,1.0,False,"{""premio eisner"": 6}"
es,Spanish,entity_or_value,el salvador national football team,El_Salvador_national_football_team,2,6,1,selección de fútbol de el salvador,6,1.0,False,"{""selección de fútbol de el salvador"": 6}"
es,Spanish,entity_or_value,ela-3,ELA-3,2,84,1,ela-3,84,1.0,False,"{""ela-3"": 84}"
es,Spanish,entity_or_value,electric guitar,Electric_guitar,2,29,1,guitarra eléctrica,29,1.0,False,"{""guitarra eléctrica"": 29}"
es,Spanish,entity_or_value,electroacoustic music,Electroacoustic_music,2,5,1,música electroacústica,5,1.0,False,"{""música electroacústica"": 5}"
es,Spanish,entity_or_value,electronic music,Electronic_music,2,4,1,música electrónica,4,1.0,False,"{""música electrónica"": 4}"
es,Spanish,entity_or_value,electropop,Electropop,2,4,1,electropop,4,1.0,False,"{""electropop"": 4}"
es,Spanish,entity_or_value,elizabeth garrett,Elizabeth_Garrett,2,8,1,elizabeth garrett,8,1.0,False,"{""elizabeth garrett"": 8}"
es,Spanish,entity_or_value,elizabeth ii,Elizabeth_II,2,79,1,isabel ii del reino unido,79,1.0,False,"{""isabel ii del reino unido"": 79}"
es,Spanish,entity_or_value,"ellington, wisconsin","Ellington,_Wisconsin",2,14,1,"ellington, wisconsin",14,1.0,False,"{""ellington, wisconsin"": 14}"
es,Spanish,entity_or_value,elliot see,Elliot_See,2,474,1,elliot see,474,1.0,False,"{""elliot see"": 474}"
es,Spanish,entity_or_value,emi records,EMI_Records,2,3,1,emi records,3,1.0,False,"{""emi records"": 3}"
es,Spanish,entity_or_value,emile roemer,Emile_Roemer,2,17,1,emile roemer,17,1.0,False,"{""emile roemer"": 17}"
es,Spanish,entity_or_value,empoli f.c.,Empoli_F.C.,2,4,1,empoli f.c.,4,1.0,False,"{""empoli f.c."": 4}"
es,Spanish,entity_or_value,enaire,ENAIRE,2,93,1,enaire,93,1.0,False,"{""enaire"": 93}"
es,Spanish,entity_or_value,enda kenny,Enda_Kenny,2,12,1,enda kenny,12,1.0,False,"{""enda kenny"": 12}"
es,Spanish,entity_or_value,energy industry,Energy_industry,2,24,1,industria de la energía,24,1.0,False,"{""industria de la energía"": 24}"
es,Spanish,entity_or_value,england,England,2,143,1,inglaterra,143,1.0,False,"{""inglaterra"": 143}"
es,Spanish,entity_or_value,english americans,English_Americans,2,5,1,anglo-estadounidenses,5,1.0,False,"{""anglo-estadounidenses"": 5}"
es,Spanish,entity_or_value,english football league system,English_football_league_system,2,2,1,sistema de ligas de fútbol de inglaterra,2,1.0,False,"{""sistema de ligas de fútbol de inglaterra"": 2}"
es,Spanish,entity_or_value,english language,English_language,2,606,1,inglés,606,1.0,False,"{""inglés"": 606}"
es,Spanish,entity_or_value,english without tears,English_Without_Tears,2,153,1,amor en seis lecciones,153,1.0,False,"{""amor en seis lecciones"": 153}"
es,Spanish,entity_or_value,enrique peña nieto,Enrique_Peña_Nieto,2,18,1,enrique peña nieto,18,1.0,False,"{""enrique peña nieto"": 18}"
es,Spanish,entity_or_value,entertainment,Entertainment,2,22,1,entretenimiento,22,1.0,False,"{""entretenimiento"": 22}"
es,Spanish,entity_or_value,erasmus university rotterdam,Erasmus_University_Rotterdam,2,61,1,universidad erasmo de róterdam,61,1.0,False,"{""universidad erasmo de róterdam"": 61}"
es,Spanish,entity_or_value,eric flint,Eric_Flint,2,111,1,eric flint,111,1.0,False,"{""eric flint"": 111}"
es,Spanish,entity_or_value,"eric flint, virginia demarce, et al.","""Eric Flint, Virginia DeMarce, et al.""",2,6,1,"eric flint, virginia demarce, et al.",6,1.0,False,"{""eric flint, virginia demarce, et al."": 6}"
es,Spanish,entity_or_value,"erie county, new york","Erie_County,_New_York",2,3,1,"condado de erie, nueva york",3,1.0,False,"{""condado de erie, nueva york"": 3}"
es,Spanish,entity_or_value,ernie colón,Ernie_Colón,2,21,1,ernie colón,21,1.0,False,"{""ernie colón"": 21}"
es,Spanish,entity_or_value,erosi manjgaladze stadium,Erosi_Manjgaladze_Stadium,2,6,1,estadio erosi manjgaladze,6,1.0,False,"{""estadio erosi manjgaladze"": 6}"
es,Spanish,entity_or_value,"errata, mississippi","Errata,_Mississippi",2,17,1,"erratas, mississippi",17,1.0,False,"{""erratas, mississippi"": 17}"
es,Spanish,entity_or_value,esa and arianespace,"""ESA and Arianespace""",2,7,1,esa y arianespace,7,1.0,False,"{""esa y arianespace"": 7}"
es,Spanish,entity_or_value,espen lind,Espen_Lind,2,11,1,espen lind,11,1.0,False,"{""espen lind"": 11}"
es,Spanish,entity_or_value,espionage (production team),Espionage_(production_team),2,15,1,espionage (equipo de producción),15,1.0,False,"{""espionage (equipo de producción)"": 15}"
es,Spanish,entity_or_value,"essex county, new jersey","Essex_County,_New_Jersey",2,10,1,"condado de essex, nueva jersey",10,1.0,False,"{""condado de essex, nueva jersey"": 10}"
es,Spanish,entity_or_value,"essex county, new york","Essex_County,_New_York",2,11,1,"condado de essex, nueva york",11,1.0,False,"{""condado de essex, nueva york"": 11}"
es,Spanish,entity_or_value,estadio jorge calero suárez,Estadio_Jorge_Calero_Suárez,2,6,1,estadio jorge calero suárez,6,1.0,False,"{""estadio jorge calero suárez"": 6}"
es,Spanish,entity_or_value,esteghlal ahvaz f.c.,Esteghlal_Ahvaz_F.C.,2,21,1,esteghlal ahvaz football club,21,1.0,False,"{""esteghlal ahvaz football club"": 21}"
es,Spanish,entity_or_value,estádio municipal coaracy da mata fonseca,Estádio_Municipal_Coaracy_da_Mata_Fonseca,2,71,1,estádio municipal coaracy da mata fonseca,71,1.0,False,"{""estádio municipal coaracy da mata fonseca"": 71}"
es,Spanish,entity_or_value,ethiopia,Ethiopia,2,72,1,etiopía,72,1.0,False,"{""etiopía"": 72}"
es,Spanish,entity_or_value,ethiopian birr,Ethiopian_birr,2,2,1,birr etíope,2,1.0,False,"{""birr etíope"": 2}"
es,Spanish,entity_or_value,euro,Euro,2,55,1,euro,55,1.0,False,"{""euro"": 55}"
es,Spanish,entity_or_value,euroleague,Euroleague,2,7,1,euroliga,7,1.0,False,"{""euroliga"": 7}"
es,Spanish,entity_or_value,europe,Europe,2,8,1,europa,8,1.0,False,"{""europa"": 8}"
es,Spanish,entity_or_value,european parliament,European_Parliament,2,28,1,parlamento europeo,28,1.0,False,"{""parlamento europeo"": 28}"
es,Spanish,entity_or_value,european space agency,European_Space_Agency,2,14,1,agencia espacial europea,14,1.0,False,"{""agencia espacial europea"": 14}"
es,Spanish,entity_or_value,european university association,European_University_Association,2,80,1,asociación de universidades europeas,80,1.0,False,"{""asociación de universidades europeas"": 80}"
es,Spanish,entity_or_value,eva perón,Eva_Perón,2,8,1,eva perón,8,1.0,False,"{""eva perón"": 8}"
es,Spanish,entity_or_value,evangelos venizelos,Evangelos_Venizelos,2,12,1,evángelos venizelos,12,1.0,False,"{""evángelos venizelos"": 12}"
es,Spanish,entity_or_value,exchange national bank building,"""Exchange National Bank Building""",2,2,1,edificio exchange national bank,2,1.0,False,"{""edificio exchange national bank"": 2}"
es,Spanish,entity_or_value,executive car,Executive_car,2,5,1,automóvil ejecutivo,5,1.0,False,"{""automóvil ejecutivo"": 5}"
es,Spanish,entity_or_value,expect a miracle,Expect_a_Miracle,2,104,1,espere un milagro,104,1.0,False,"{""espere un milagro"": 104}"
es,Spanish,entity_or_value,f. vilas,F._Vilas,2,3,1,f. vilas,3,1.0,False,"{""f. vilas"": 3}"
es,Spanish,entity_or_value,f.c. bari 1908,F.C._Bari_1908,2,9,1,f.c. bari 1908,9,1.0,False,"{""f.c. bari 1908"": 9}"
es,Spanish,entity_or_value,faber and faber,Faber_and_Faber,2,7,1,faber y faber,7,1.0,False,"{""faber y faber"": 7}"
es,Spanish,entity_or_value,"fall creek township, madison county, indiana","Fall_Creek_Township,_Madison_County,_Indiana",2,17,1,"municipio de fall creek (condado de madison, indiana)",17,1.0,False,"{""municipio de fall creek (condado de madison, indiana)"": 17}"
es,Spanish,entity_or_value,fallujah,Fallujah,2,33,1,faluya,33,1.0,False,"{""faluya"": 33}"
es,Spanish,entity_or_value,fantasy (genre),Fantasy_(genre),2,12,1,fantasía (género),12,1.0,False,"{""fantasía (género)"": 12}"
es,Spanish,entity_or_value,fantasy literature,Fantasy_literature,2,3,1,literatura fantástica,3,1.0,False,"{""literatura fantástica"": 3}"
es,Spanish,entity_or_value,faroese language,Faroese_language,2,8,1,feroés,8,1.0,False,"{""feroés"": 8}"
es,Spanish,entity_or_value,"farrar, straus and giroux","Farrar,_Straus_and_Giroux",2,3,1,"farrar, straus and giroux",3,1.0,False,"{""farrar, straus and giroux"": 3}"
es,Spanish,entity_or_value,faversham,Faversham,2,12,1,faversham,12,1.0,False,"{""faversham"": 12}"
es,Spanish,entity_or_value,"faversham, kent, england","""Faversham, Kent, England""",2,13,1,"faversham, kent, inglaterra",13,1.0,False,"{""faversham, kent, inglaterra"": 13}"
es,Spanish,entity_or_value,favoritner ac,Favoritner_AC,2,3,1,favoritner ac,3,1.0,False,"{""favoritner ac"": 3}"
es,Spanish,entity_or_value,fc admira wacker mödling,FC_Admira_Wacker_Mödling,2,7,1,fc admira wacker mödling,7,1.0,False,"{""fc admira wacker mödling"": 7}"
es,Spanish,entity_or_value,fc alania vladikavkaz,FC_Alania_Vladikavkaz,2,6,1,fc alania vladikavkaz,6,1.0,False,"{""fc alania vladikavkaz"": 6}"
es,Spanish,entity_or_value,fc amkar perm,FC_Amkar_Perm,2,48,1,fc amkar perm,48,1.0,False,"{""fc amkar perm"": 48}"
es,Spanish,entity_or_value,fc anzhi makhachkala,FC_Anzhi_Makhachkala,2,3,1,fc anzhí majachkalá,3,1.0,False,"{""fc anzhí majachkalá"": 3}"
es,Spanish,entity_or_value,fc barcelona,FC_Barcelona,2,2,1,fútbol club barcelona,2,1.0,False,"{""fútbol club barcelona"": 2}"
es,Spanish,entity_or_value,fc dallas,FC_Dallas,2,3,1,fc dallas,3,1.0,False,"{""fc dallas"": 3}"
es,Spanish,entity_or_value,fc dila gori,FC_Dila_Gori,2,3,1,fc dila gori,3,1.0,False,"{""fc dila gori"": 3}"
es,Spanish,entity_or_value,fc dinamo batumi,FC_Dinamo_Batumi,2,17,1,dinamo batumi,17,1.0,False,"{""dinamo batumi"": 17}"
es,Spanish,entity_or_value,fc dynamo moscow,FC_Dynamo_Moscow,2,7,1,fc dinamo moscú,7,1.0,False,"{""fc dinamo moscú"": 7}"
es,Spanish,entity_or_value,fc karpaty lviv,FC_Karpaty_Lviv,2,25,1,fk karpaty lviv,25,1.0,False,"{""fk karpaty lviv"": 25}"
es,Spanish,entity_or_value,fc kuban krasnodar,FC_Kuban_Krasnodar,2,13,1,fc kubán krasnodar,13,1.0,False,"{""fc kubán krasnodar"": 13}"
es,Spanish,entity_or_value,fc rubin kazan,FC_Rubin_Kazan,2,5,1,fc rubin kazán,5,1.0,False,"{""fc rubin kazán"": 5}"
es,Spanish,entity_or_value,fc sachsen leipzig,FC_Sachsen_Leipzig,2,9,1,fc sachsen leipzig,9,1.0,False,"{""fc sachsen leipzig"": 9}"
es,Spanish,entity_or_value,fc samtredia,FC_Samtredia,2,13,1,fc samtredia,13,1.0,False,"{""fc samtredia"": 13}"
es,Spanish,entity_or_value,fc spartak moscow,FC_Spartak_Moscow,2,98,1,fc spartak de moscú,98,1.0,False,"{""fc spartak de moscú"": 98}"
es,Spanish,entity_or_value,fc terek grozny,FC_Terek_Grozny,2,85,1,fc terek grozny,85,1.0,False,"{""fc terek grozny"": 85}"
es,Spanish,entity_or_value,fc tom tomsk,FC_Tom_Tomsk,2,13,1,fc tom tomsk,13,1.0,False,"{""fc tom tomsk"": 13}"
es,Spanish,entity_or_value,fc torpedo moscow,FC_Torpedo_Moscow,2,53,1,fc torpedo moscú,53,1.0,False,"{""fc torpedo moscú"": 53}"
es,Spanish,entity_or_value,fc zestafoni,FC_Zestafoni,2,3,1,football club zestafoni,3,1.0,False,"{""football club zestafoni"": 3}"
es,Spanish,entity_or_value,federal assembly (switzerland),Federal_Assembly_(Switzerland),2,11,1,asamblea federal (suiza),11,1.0,False,"{""asamblea federal (suiza)"": 11}"
es,Spanish,entity_or_value,federal chancellor of switzerland,Federal_Chancellor_of_Switzerland,2,28,1,canciller federal de suiza,28,1.0,False,"{""canciller federal de suiza"": 28}"
es,Spanish,entity_or_value,federalism,Federalism,2,5,1,federalismo,5,1.0,False,"{""federalismo"": 5}"
es,Spanish,entity_or_value,felipe gonzález,Felipe_González,2,20,1,felipe gonzález,20,1.0,False,"{""felipe gonzález"": 20}"
es,Spanish,entity_or_value,felipe gozon,Felipe_Gozon,2,28,1,felipe gozon,28,1.0,False,"{""felipe gozon"": 28}"
es,Spanish,entity_or_value,felipe vi of spain,Felipe_VI_of_Spain,2,58,1,felipe vi de españa,58,1.0,False,"{""felipe vi de españa"": 58}"
es,Spanish,entity_or_value,ferencvárosi tc,Ferencvárosi_TC,2,39,1,ferencváros t.c.,39,1.0,False,"{""ferencváros t.c."": 39}"
es,Spanish,entity_or_value,fiat croma,Fiat_Croma,2,35,1,fiat croma,35,1.0,False,"{""fiat croma"": 35}"
es,Spanish,entity_or_value,fiction,Fiction,2,7,1,ficción,7,1.0,False,"{""ficción"": 7}"
es,Spanish,entity_or_value,fighter pilot,Fighter_pilot,2,93,1,piloto de caza,93,1.0,False,"{""piloto de caza"": 93}"
es,Spanish,entity_or_value,filipino language,Filipino_language,2,2,1,idioma filipino,2,1.0,False,"{""idioma filipino"": 2}"
es,Spanish,entity_or_value,filipinos in japan,Filipinos_in_Japan,2,8,1,filipinos en japón,8,1.0,False,"{""filipinos en japón"": 8}"
es,Spanish,entity_or_value,film director,Film_director,2,2,1,director de cine,2,1.0,False,"{""director de cine"": 2}"
es,Spanish,entity_or_value,fimi,FIMI,2,3,1,fimi,3,1.0,False,"{""fimi"": 3}"
es,Spanish,entity_or_value,finland,Finland,2,74,1,finlandia,74,1.0,False,"{""finlandia"": 74}"
es,Spanish,entity_or_value,finns,Finns,2,11,1,pueblo finés,11,1.0,False,"{""pueblo finés"": 11}"
es,Spanish,entity_or_value,fir park,Fir_Park,2,5,1,fir park,5,1.0,False,"{""fir park"": 5}"
es,Spanish,entity_or_value,first vienna fc,First_Vienna_FC,2,4,1,first vienna fc,4,1.0,False,"{""first vienna fc"": 4}"
es,Spanish,entity_or_value,fish cooked in sour and hot sauce,"""Fish cooked in sour and hot sauce""",2,12,1,pescado cocinado en salsa agria y picante,12,1.0,False,"{""pescado cocinado en salsa agria y picante"": 12}"
es,Spanish,entity_or_value,fk austria wien,FK_Austria_Wien,2,7,1,fk austria viena,7,1.0,False,"{""fk austria viena"": 7}"
es,Spanish,entity_or_value,fk mughan,FK_Mughan,2,3,1,fk mughan,3,1.0,False,"{""fk mughan"": 3}"
es,Spanish,entity_or_value,flanders,Flanders,2,2,1,flandes,2,1.0,False,"{""flandes"": 2}"
es,Spanish,entity_or_value,flemish department of mobility and public works,"""Flemish department of Mobility and Public Works""",2,8,1,departamento flamenco de movilidad y obras públicas,8,1.0,False,"{""departamento flamenco de movilidad y obras públicas"": 8}"
es,Spanish,entity_or_value,flemish government,Flemish_Government,2,18,1,gobierno flamenco,18,1.0,False,"{""gobierno flamenco"": 18}"
es,Spanish,entity_or_value,flemish region,Flemish_Region,2,18,1,región flamenca,18,1.0,False,"{""región flamenca"": 18}"
es,Spanish,entity_or_value,flibbertigibbet,Flibbertigibbet,2,19,1,flibbertigibbet,19,1.0,False,"{""flibbertigibbet"": 19}"
es,Spanish,entity_or_value,floating world records,Floating_World_Records,2,11,1,récords mundiales flotantes,11,1.0,False,"{""récords mundiales flotantes"": 11}"
es,Spanish,entity_or_value,florida gators men's basketball,Florida_Gators_men's_basketball,2,4,1,baloncesto masculino de los florida gators,4,1.0,False,"{""baloncesto masculino de los florida gators"": 4}"
